Program Time [s],Smooth Altitude,Height,Smooth velocity,State,Runtime (us),Max Height,Max velocity
255.238,318.08,3.32169,-0.872044,16,9464,976.616,-85.2189
255.258,318.003,3.24442,-0.806526,16,9465,976.616,-85.2189
255.279,317.926,3.16715,-0.741008,16,9468,976.616,-85.2189
255.299,317.745,2.98688,-0.71284,16,9465,976.616,-85.2189
255.32,317.642,2.88388,-0.656717,16,9465,976.616,-85.2189
255.34,317.565,2.80664,-0.614689,16,9465,976.616,-85.2189
255.361,317.514,2.75513,-0.544696,16,9466,976.616,-85.2189
255.381,317.436,2.67789,-0.544599,16,9464,976.616,-85.2189
255.402,317.282,2.52335,-0.558541,16,9464,976.616,-85.2189
255.422,317.205,2.44607,-0.474734,16,9466,976.616,-85.2189
255.443,317.076,2.31735,-0.502661,16,9465,976.616,-85.2189
255.463,316.921,2.16284,-0.544547,16,9466,976.616,-85.2189
255.484,316.793,2.03406,-0.516618,16,9463,976.616,-85.2189
255.504,316.741,1.98257,-0.48869,16,9465,976.616,-85.2189
255.525,316.767,2.00833,-0.432839,16,9465,976.616,-85.2189
255.545,316.638,1.87958,-0.474722,16,9465,976.616,-85.2189
255.566,316.561,1.80234,-0.474719,16,9465,976.616,-85.2189
255.586,316.484,1.7251,-0.432825,16,9465,976.616,-85.2189
255.607,316.355,1.59634,-0.460743,16,9466,976.616,-85.2189
255.627,316.226,1.46756,-0.460743,16,9464,976.616,-85.2189
255.648,316.149,1.39032,-0.418848,16,9466,976.616,-85.2189
255.668,316.072,1.31311,-0.390917,16,9465,976.616,-85.2189
255.689,315.943,1.18436,-0.432795,16,9467,976.616,-85.2189
255.709,315.891,1.13284,-0.474676,16,9467,976.616,-85.2189
255.73,315.763,1.00409,-0.474676,16,9466,976.616,-85.2189
255.75,315.711,0.952576,-0.460707,16,9465,976.616,-85.2189
255.771,315.557,0.798126,-0.502578,16,9466,976.616,-85.2189
255.791,315.479,0.720856,-0.474653,16,9463,976.616,-85.2189
255.812,315.454,0.695129,-0.418805,16,9466,976.616,-85.2189
255.832,315.479,0.720886,-0.362964,16,9463,976.616,-85.2189
255.853,315.505,0.746643,-0.30712,16,9465,976.616,-85.2189
255.873,315.454,0.69516,-0.265238,16,9466,976.616,-85.2189
255.894,315.454,0.695129,-0.237317,16,9468,976.616,-85.2189
255.914,315.351,0.592163,-0.223351,16,9464,976.616,-85.2189
255.935,315.325,0.566406,-0.209393,16,9466,976.616,-85.2189
255.955,315.376,0.617889,-0.097716,16,9465,976.616,-85.2189
255.976,315.376,0.617889,-0.055836,16,9464,976.616,-85.2189
255.996,315.273,0.514923,-0.097711,16,9465,976.616,-85.2189
256.017,315.299,0.54068,-0.097713,16,9465,976.616,-85.2189
256.037,315.145,0.386169,-0.19543,16,9467,976.616,-85.2189
256.058,315.093,0.334747,-0.195429,16,9465,976.616,-85.2189
256.078,315.016,0.257477,-0.237305,16,9468,976.616,-85.2189
256.099,314.965,0.205963,-0.209386,16,9466,976.616,-85.2189
256.119,314.913,0.15448,-0.223339,16,9465,976.616,-85.2189
256.14,314.913,0.15448,-0.251258,16,9467,976.616,-85.2189
256.16,314.759,3.1e-05,-0.335012,16,9464,976.616,-85.2189
256.181,314.784,0.025757,-0.265219,16,9464,976.616,-85.2189
256.201,314.759,3.1e-05,-0.293136,16,9464,976.616,-85.2189
256.222,314.681,-0.07724,-0.251258,16,9465,976.616,-85.2189
256.242,314.707,-0.051483,-0.209382,16,9464,976.616,-85.2189
256.263,314.733,-0.025726,-0.153573,16,9464,976.616,-85.2189
256.283,314.707,-0.051483,-0.139575,16,9468,976.616,-85.2189
256.304,314.681,-0.07724,-0.125643,16,9465,976.616,-85.2189
256.325,314.733,-0.025726,-0.09763,16,9465,976.616,-85.2189
256.345,314.656,-0.102997,-0.055832,16,9466,976.616,-85.2189
256.366,314.733,-0.025726,-0.027916,16,9465,976.616,-85.2189
256.386,314.681,-0.07724,-0.041926,16,9465,976.616,-85.2189
256.407,314.681,-0.07724,0.000128,16,9467,976.616,-85.2189
256.427,314.681,-0.07724,-0.013882,16,9466,976.616,-85.2189
256.448,314.733,-0.025726,2.6e-05,16,9465,976.616,-85.2189
256.468,314.656,-0.102997,-0.027865,16,9463,976.616,-85.2189
256.489,314.707,-0.051483,0.013926,16,9465,976.616,-85.2189
256.509,314.862,0.102966,0.069597,16,9464,976.616,-85.2189
256.53,314.862,0.102966,0.111376,16,9467,976.616,-85.2189
256.55,314.836,0.07724,0.055646,16,9464,976.616,-85.2189
256.571,314.784,0.025757,0.055646,16,9465,976.616,-85.2189
256.591,314.733,-0.025726,0.027767,16,9466,976.616,-85.2189
256.611,314.784,0.025787,0.055494,16,9466,976.616,-85.2189
256.632,314.759,3.1e-05,0.013615,16,9468,976.616,-85.2189
256.652,314.733,-0.025726,0.041683,16,9467,976.616,-85.2189
256.673,314.887,0.128723,0.097679,16,9464,976.616,-85.2189
256.693,314.887,0.128723,0.013735,16,9464,976.616,-85.2189
256.714,314.733,-0.025726,-0.069874,16,9464,976.616,-85.2189
256.734,314.681,-0.07724,-0.083865,16,9466,976.616,-85.2189
256.755,314.681,-0.07724,-0.055973,16,9464,976.616,-85.2189
256.776,314.707,-0.051483,-0.014078,16,9465,976.616,-85.2189
256.796,314.81,0.051514,0.013853,16,9465,976.616,-85.2189
256.816,314.759,3.1e-05,-9.2e-05,16,9466,976.616,-85.2189
256.837,314.759,0,0.013928,16,9465,976.616,-85.2189
256.857,314.733,-0.025726,-0.083887,16,9465,976.616,-85.2189
256.878,314.63,-0.128754,-0.139883,16,9465,976.616,-85.2189
256.899,314.578,-0.180237,-0.083784,16,9464,976.616,-85.2189
256.919,314.604,-0.15448,-0.041914,16,9465,976.616,-85.2189
256.94,314.604,-0.15448,-0.041855,16,9465,976.616,-85.2189
256.96,314.656,-0.102997,-0.027923,16,9468,976.616,-85.2189
256.981,314.63,-0.128723,-0.097681,16,9465,976.616,-85.2189
257.001,314.656,-0.102966,-0.055965,16,9466,976.616,-85.2189
257.022,314.759,3.1e-05,-0.000221,16,9465,976.616,-85.2189
257.043,314.707,-0.051483,-0.014079,16,9465,976.616,-85.2189
257.063,314.733,-0.025757,0.055666,16,9464,976.616,-85.2189
257.083,314.81,0.051483,0.125228,16,9463,976.616,-85.2189
257.104,314.862,0.102997,0.13916,16,9467,976.616,-85.2189
257.124,314.913,0.15448,0.167051,16,9465,976.616,-85.2189
257.145,314.965,0.205963,0.167031,16,9466,976.616,-85.2189
257.165,314.965,0.205963,0.18103,16,9464,976.616,-85.2189
257.185,314.99,0.23172,0.180934,16,9465,976.616,-85.2189
257.206,314.939,0.180206,0.097274,16,9467,976.616,-85.2189
257.226,314.81,0.051483,0.055449,16,9465,976.616,-85.2189
257.247,314.913,0.15448,0.097273,16,9466,976.616,-85.2189
257.267,314.965,0.205963,0.083367,16,9466,976.616,-85.2189
257.288,314.913,0.15448,0.027823,16,9465,976.616,-85.2189
257.308,314.836,0.07724,-0.042269,16,9465,976.616,-85.2189
257.329,314.836,0.077271,-0.07,16,9465,976.616,-85.2189
257.349,314.784,0.025787,-0.098061,16,9466,976.616,-85.2189
257.37,314.733,-0.025726,-0.139989,16,9466,976.616,-85.2189
257.39,314.681,-0.07724,-0.139998,16,9467,976.616,-85.2189
257.411,314.681,-0.07724,-0.0701,16,9466,976.616,-85.2189
257.431,314.707,-0.051483,-0.111935,16,9466,976.616,-85.2189
257.452,314.656,-0.102997,-0.167785,16,9465,976.616,-85.2189
257.473,314.553,-0.205963,-0.195649,16,9465,976.616,-85.2189
257.493,314.501,-0.257446,-0.18183,16,9466,976.616,-85.2189
257.514,314.578,-0.180206,-0.139564,16,9465,976.616,-85.2189
257.534,314.424,-0.334686,-0.195398,16,9465,976.616,-85.2189
257.555,314.424,-0.334686,-0.167284,16,9468,976.616,-85.2189
257.575,314.424,-0.334686,-0.139387,16,9465,976.616,-85.2189
257.596,314.45,-0.308929,-0.125318,16,9465,976.616,-85.2189
257.617,314.398,-0.360413,-0.167232,16,9464,976.616,-85.2189
257.637,314.398,-0.360413,-0.139196,16,9465,976.616,-85.2189
257.658,314.398,-0.360413,-0.08346,16,9464,976.616,-85.2189
257.678,314.424,-0.334686,-0.041697,16,9464,976.616,-85.2189
257.699,314.398,-0.360443,-0.097333,16,9465,976.616,-85.2189
257.719,314.398,-0.360443,-0.01391,16,9465,976.616,-85.2189
257.74,314.501,-0.257446,0.041698,16,9467,976.616,-85.2189
257.76,314.553,-0.205963,0.069504,16,9465,976.616,-85.2189
257.781,314.527,-0.23172,0.041692,16,9466,976.616,-85.2189
257.801,314.527,-0.23172,0.06951,16,9465,976.616,-85.2189
257.822,314.604,-0.15448,0.111288,16,9464,976.616,-85.2189
257.842,314.578,-0.180206,0.097289,16,9466,976.616,-85.2189
257.863,314.553,-0.205933,0.069451,16,9467,976.616,-85.2189
257.883,314.578,-0.180176,0.097389,16,9463,976.616,-85.2189
257.904,314.604,-0.154449,0.111236,16,9465,976.616,-85.2189
257.924,314.578,-0.180176,0.041681,16,9466,976.616,-85.2189
257.945,314.527,-0.231659,-0.014035,16,9466,976.616,-85.2189
257.965,314.63,-0.128723,0.055773,16,9466,976.616,-85.2189
257.986,314.63,-0.128723,0.055734,16,9465,976.616,-85.2189
258.007,314.604,-0.15448,-4.1e-05,16,9464,976.616,-85.2189
258.027,314.63,-0.128754,0.027909,16,9465,976.616,-85.2189
258.047,314.759,0,0.111544,16,9466,976.616,-85.2189
258.068,314.784,0.025757,0.111531,16,9463,976.616,-85.2189
258.088,314.733,-0.025726,0.069694,16,9465,976.616,-85.2189
258.109,314.81,0.051514,0.125523,16,9465,976.616,-85.2189
258.129,314.862,0.102966,0.181378,16,9465,976.616,-85.2189
258.15,314.965,0.205963,0.181336,16,9464,976.616,-85.2189
258.17,314.887,0.128723,0.139577,16,9466,976.616,-85.2189
258.19,314.965,0.205963,0.195503,16,9467,976.616,-85.2189
258.211,314.939,0.180237,0.167333,16,9465,976.616,-85.2189
258.231,314.887,0.128754,0.06958,16,9463,976.616,-85.2189
258.252,314.784,0.025787,-0.000282,16,9467,976.616,-85.2189
258.272,314.759,0,0.01367,16,9465,976.616,-85.2189
258.293,314.784,0.025757,-0.014356,16,9464,976.616,-85.2189
258.313,314.681,-0.07724,-0.098249,16,9465,976.616,-85.2189
258.334,314.656,-0.102997,-0.168131,16,9466,976.616,-85.2189
258.354,314.604,-0.15448,-0.154151,16,9465,976.616,-85.2189
258.375,314.604,-0.15448,-0.196106,16,9466,976.616,-85.2189
258.395,314.553,-0.205963,-0.210176,16,9465,976.616,-85.2189
258.416,314.578,-0.180206,-0.168028,16,9464,976.616,-85.2189
258.437,314.553,-0.205933,-0.126076,16,9464,976.616,-85.2189
258.457,314.604,-0.154449,-0.084134,16,9467,976.616,-85.2189
258.478,314.604,-0.15448,-0.098039,16,9466,976.616,-85.2189
258.498,314.604,-0.154449,-0.042215,16,9463,976.616,-85.2189
258.519,314.681,-0.07724,0.0137,16,9465,976.616,-85.2189
258.539,314.656,-0.102966,0.02778,16,9465,976.616,-85.2189
258.56,314.63,-0.128723,0.013933,16,9465,976.616,-85.2189
258.58,314.63,-0.128693,0.041771,16,9465,976.616,-85.2189
258.601,314.604,-0.154449,0.013866,16,9467,976.616,-85.2189
258.621,314.681,-0.07724,0.069608,16,9466,976.616,-85.2189
258.642,314.681,-0.07724,0.041743,16,9463,976.616,-85.2189
258.662,314.784,0.025757,0.097557,16,9467,976.616,-85.2189
258.683,314.862,0.102997,0.139381,16,9464,976.616,-85.2189
258.703,314.887,0.128723,0.111582,16,9465,976.616,-85.2189
258.723,314.862,0.102966,0.111661,16,9464,976.616,-85.2189
258.744,314.887,0.128723,0.139552,16,9466,976.616,-85.2189
258.764,314.913,0.15448,0.153387,16,9465,976.616,-85.2189
258.785,314.913,0.15448,0.167544,16,9466,976.616,-85.2189
258.805,314.913,0.15448,0.125528,16,9466,976.616,-85.2189
258.825,314.836,0.07724,0.083652,16,9465,976.616,-85.2189
258.846,314.862,0.102997,0.041515,16,9464,976.616,-85.2189
258.866,314.759,0,-0.056257,16,9465,976.616,-85.2189
258.887,314.681,-0.07724,-0.1122,16,9465,976.616,-85.2189
258.908,314.656,-0.102997,-0.1122,16,9468,976.616,-85.2189
258.928,314.63,-0.128723,-0.140164,16,9466,976.616,-85.2189
258.949,314.578,-0.180206,-0.182093,16,9465,976.616,-85.2189
258.969,314.553,-0.205963,-0.196018,16,9465,976.616,-85.2189
258.99,314.475,-0.283173,-0.238014,16,9464,976.616,-85.2189
259.01,314.501,-0.257446,-0.182066,16,9468,976.616,-85.2189
259.031,314.527,-0.231689,-0.181974,16,9465,976.616,-85.2189
259.052,314.527,-0.231689,-0.125896,16,9464,976.616,-85.2189
259.072,314.475,-0.283173,-0.111757,16,9466,976.616,-85.2189
259.093,314.527,-0.231689,-0.069833,16,9467,976.616,-85.2189
259.113,314.45,-0.308929,-0.097631,16,9466,976.616,-85.2189
259.134,314.398,-0.360413,-0.097545,16,9464,976.616,-85.2189
259.155,314.45,-0.308929,-0.055702,16,9465,976.616,-85.2189
259.175,314.475,-0.283173,1.3e-05,16,9467,976.616,-85.2189
259.196,314.45,-0.308929,-0.027799,16,9465,976.616,-85.2189
259.216,314.424,-0.334686,-0.055637,16,9466,976.616,-85.2189
259.237,314.424,-0.334686,-0.055623,16,9467,976.616,-85.2189
259.257,314.424,-0.334686,-0.027812,16,9466,976.616,-85.2189
259.278,314.501,-0.257446,-0.013913,16,9464,976.616,-85.2189
259.298,314.475,-0.283173,0.013906,16,9466,976.616,-85.2189
259.319,314.501,-0.257446,0.055617,16,9465,976.616,-85.2189
259.339,314.527,-0.231689,0.041677,16,9465,976.616,-85.2189
259.36,314.475,-0.283203,-7.4e-05,16,9467,976.616,-85.2189
259.381,314.424,-0.334686,-0.013953,16,9466,976.616,-85.2189
259.401,314.527,-0.23172,0.055617,16,9466,976.616,-85.2189
259.422,314.604,-0.15448,0.097375,16,9465,976.616,-85.2189
259.442,314.578,-0.180206,0.083415,16,9464,976.616,-85.2189
259.463,314.527,-0.231689,0.013787,16,9466,976.616,-85.2189
259.483,314.63,-0.128723,0.083521,16,9466,976.616,-85.2189
259.504,314.656,-0.102997,0.083639,16,9465,976.616,-85.2189
259.524,314.707,-0.051483,0.097617,16,9465,976.616,-85.2189
259.544,314.707,-0.051483,0.125456,16,9467,976.616,-85.2189
