Program Time [s],Smooth Altitude,Height,Smooth velocity,State,Runtime (us),Max Height,Max velocity
201.868,314.656,-0.875366,0.141485,1,9467,0,-2.17818
201.888,314.604,-0.926849,0.08485,1,9467,0,-2.17818
201.908,314.707,-0.823853,0.127392,1,9464,0,-2.17818
201.929,314.656,-0.875366,0.070791,1,9466,0,-2.17818
201.949,314.604,-0.926849,0.070791,1,9465,0,-2.17818
201.969,314.707,-0.823853,0.127591,1,9468,0,-2.17818
201.989,314.81,-0.720886,0.170252,1,9467,0,-2.17818
202.009,314.939,-0.592163,0.226943,1,9467,0,-2.17818
202.029,314.99,-0.540649,0.227088,1,9466,0,-2.17818
202.049,314.99,-0.540649,0.184611,1,9464,0,-2.17818
202.07,314.939,-0.592163,0.184611,1,9464,0,-2.17818
202.09,314.939,-0.592163,0.127753,1,9465,0,-2.17818
202.11,314.887,-0.643646,0.127812,1,9466,0,-2.17818
202.13,314.965,-0.566406,0.1988,1,9465,0,-2.17818
202.15,315.042,-0.489166,0.184598,1,9466,0,-2.17818
202.17,314.99,-0.540649,0.099396,1,9467,0,-2.17818
202.19,314.99,-0.540649,0.028396,1,9467,0,-2.17818
202.211,314.913,-0.61792,-0.042607,1,9468,0,-2.17818
202.231,314.836,-0.695129,-0.085207,1,9464,0,-2.17818
202.251,314.862,-0.669403,-0.042648,1,9466,0,-2.17818
202.271,314.965,-0.566406,0.014072,1,9467,0,-2.17818
202.291,314.965,-0.566406,0.042555,1,9466,0,-2.17818
202.312,314.965,-0.566406,-4.6e-05,1,9465,0,-2.17818
202.332,314.939,-0.592163,-0.056847,1,9467,0,-2.17818
202.352,314.887,-0.643646,-0.056811,1,9466,0,-2.17818
202.372,314.862,-0.669373,-0.070889,1,9465,0,-2.17818
202.393,314.836,-0.695099,-0.042536,1,9464,0,-2.17818
202.413,314.887,-0.643616,0.028373,1,9466,0,-2.17818
202.433,314.862,-0.669373,5.5e-05,1,9469,0,-2.17818
202.453,314.836,-0.695099,-0.070837,1,9468,0,-2.17818
202.473,314.784,-0.746613,-0.099239,1,9464,0,-2.17818
202.494,314.759,-0.772369,-0.113281,1,9466,0,-2.17818
202.514,314.759,-0.772339,-0.099128,1,9470,0,-2.17818
202.534,314.681,-0.849609,-0.113279,1,9467,0,-2.17818
202.554,314.656,-0.875336,-0.113265,1,9466,0,-2.17818
202.574,314.63,-0.901123,-0.113241,1,9465,0,-2.17818
202.595,314.604,-0.926849,-0.155699,1,9468,0,-2.17818
202.615,314.578,-0.952606,-0.155716,1,9467,0,-2.17818
202.635,314.501,-1.02982,-0.183949,1,9467,0,-2.17818
202.655,314.45,-1.0813,-0.183892,1,9466,0,-2.17818
202.676,314.45,-1.0813,-0.169796,1,9467,0,-2.17818
202.696,314.475,-1.05557,-0.155588,1,9466,0,-2.17818
202.716,314.424,-1.10706,-0.141465,1,9468,0,-2.17818
202.736,314.45,-1.0813,-0.113175,1,9467,0,-2.17818
202.757,314.45,-1.0813,-0.099023,1,9467,0,-2.17818
202.777,314.424,-1.10706,-0.098983,1,9466,0,-2.17818
202.797,314.398,-1.13278,-0.098955,1,9467,0,-2.17818
202.817,314.321,-1.21002,-0.09897,1,9467,0,-2.17818
202.837,314.475,-1.05554,0.014135,1,9468,0,-2.17818
202.858,314.578,-0.952576,0.070702,1,9468,0,-2.17818
202.878,314.578,-0.952606,0.056591,1,9470,0,-2.17818
202.898,314.578,-0.952606,0.084829,1,9467,0,-2.17818
202.918,314.578,-0.952606,0.070718,1,9466,0,-2.17818
202.938,314.63,-0.901123,0.099096,1,9465,0,-2.17818
202.958,314.784,-0.746613,0.19835,1,9468,0,-2.17818
202.978,314.862,-0.669403,0.254951,1,9464,0,-2.17818
202.999,314.887,-0.643646,0.311612,1,9470,0,-2.17818
203.019,314.939,-0.592163,0.254937,1,9465,0,-2.17818
203.039,314.887,-0.643677,0.169982,1,9466,0,-2.17818
203.059,314.862,-0.669403,0.15589,1,9468,0,-2.17818
203.079,314.707,-0.823853,0.070793,1,9469,0,-2.17818
203.099,314.784,-0.746613,0.113309,1,9466,0,-2.17818
203.119,314.836,-0.695099,0.113345,1,9468,0,-2.17818
203.14,314.759,-0.772369,-0.014371,1,9466,0,-2.17818
203.16,314.604,-0.926849,-0.142009,1,9468,0,-2.17818
203.18,315.471,-0.059723,0.321594,1,9466,0,-2.17818
203.2,319.513,3.98157,2.51997,1,9468,3.98157,-2.17818
203.22,327.334,11.8033,6.86011,2,9469,11.8033,-2.17818
203.241,339.489,23.9576,13.571,2,9473,23.9576,-2.17818
203.261,356.308,40.7772,22.9142,2,9468,40.7772,-2.17818
203.281,377.906,62.3754,34.7486,2,9468,62.3754,-2.17818
203.302,403.662,88.131,48.8699,2,9467,88.131,-2.17818
203.322,433.721,118.19,65.4102,2,9467,118.19,-2.17818
203.343,467.956,152.425,84.2584,2,9469,152.425,-2.17818
203.363,506.164,190.633,104.695,2,9465,190.633,-2.17818
203.384,547.04,231.509,124.801,2,9465,231.509,-2.17818
203.404,588.268,272.738,142.963,2,9466,272.738,-2.17818
203.425,629.157,313.626,158.517,2,9468,313.626,-2.17818
203.446,668.813,353.282,170.808,2,9466,353.282,-2.17818
203.466,706.779,391.248,179.533,2,9467,391.248,-2.17818
203.487,742.739,427.208,184.867,2,9466,427.208,-2.17818
203.507,776.968,461.437,186.888,2,9467,461.437,-2.17818
203.528,809.264,493.733,185.578,2,9465,493.733,-2.17818
203.548,839.596,524.065,181.045,2,9468,524.065,-2.17818
203.569,868.013,552.482,174.042,2,9466,552.482,-2.17818
203.59,894.769,579.238,165.998,2,9467,579.238,-2.17818
203.61,919.815,604.284,157.274,2,9467,604.284,-2.17818
203.631,943.132,627.601,148.323,2,9465,627.601,-2.17818
203.651,964.942,649.411,139.504,2,9466,649.411,-2.17818
203.672,985.275,669.744,131,2,9466,669.744,-2.17818
203.693,1004.24,688.713,122.722,2,9464,688.713,-2.17818
203.713,1022.06,706.527,114.885,2,9466,706.527,-2.17818
203.734,1038.57,723.039,107.41,2,9465,723.039,-2.17818
203.755,1054.26,738.731,100.53,2,9468,738.731,-2.17818
203.775,1068.88,753.348,93.9651,2,9467,753.348,-2.17818
203.796,1082.72,767.194,87.9064,2,9466,767.194,-2.17818
203.816,1095.74,780.208,82.3329,2,9466,780.208,-2.17818
203.837,1108.04,792.507,77.1871,2,9466,792.507,-2.17818
203.858,1119.41,803.875,72.337,2,9468,803.875,-2.17818
203.878,1130.3,814.765,67.9648,2,9466,814.765,-2.17818
203.899,1140.7,825.173,63.959,2,9465,825.173,-2.17818
203.919,1150.1,834.567,60.1159,2,9467,834.567,-2.17818
203.94,1159.29,843.757,56.61,2,9468,843.757,-2.17818
203.96,1167.87,852.34,53.362,2,9467,852.34,-2.17818
203.981,1176.04,860.51,50.3104,2,9466,860.51,-2.17818
204.002,1183.52,867.987,47.3329,2,9465,867.987,-2.17818
204.022,1190.6,875.067,44.5266,2,9467,875.067,-2.17818
204.043,1197.26,881.733,41.999,2,9464,881.733,-2.17818
204.063,1203.51,887.981,39.5029,2,9466,887.981,-2.17818
204.084,1209.31,893.775,37.022,2,9466,893.775,-2.17818
204.105,1214.77,899.235,34.905,2,9465,899.235,-2.17818
204.125,1219.96,904.425,32.7504,2,9467,904.425,-2.17818
204.146,1224.89,909.357,30.7812,2,9467,909.357,-2.17818
204.166,1229.47,913.944,28.8469,2,9467,913.944,-2.17818
204.187,1233.74,918.214,27.1157,2,9466,918.214,-2.17818
204.207,1237.91,922.382,25.5435,2,9465,922.382,-2.17818
204.228,1241.93,926.402,24.1155,2,9467,926.402,-2.17818
204.249,1245.75,930.217,22.8024,2,9464,930.217,-2.17818
204.269,1249.39,933.864,21.6431,2,9466,933.864,-2.17818
204.29,1252.59,937.061,20.4212,2,9465,937.061,-2.17818
204.31,1255.84,940.306,19.3711,2,9467,940.306,-2.17818
204.331,1259.14,943.608,18.4914,2,9468,943.608,-2.17818
204.351,1261.95,946.422,17.5343,2,9466,946.422,-2.17818
204.372,1264.57,949.039,16.642,2,9467,949.039,-2.17818
204.393,1267.4,951.873,15.922,2,9466,951.873,-2.17818
204.413,1269.93,954.398,15.1144,2,9467,954.398,-2.17818
204.434,1272.24,956.706,14.3008,2,9465,956.706,-2.17818
204.454,1274.35,958.817,13.4718,2,9466,958.817,-2.17818
204.475,1276.6,961.07,12.9622,2,9465,961.07,-2.17818
204.496,1278.75,963.22,12.3705,2,9468,963.22,-2.17818
204.516,1280.71,965.181,11.6467,2,9466,965.181,-2.17818
204.537,1282.51,966.982,11.1,2,9467,966.982,-2.17818
204.557,1284.33,968.803,10.6699,2,9467,968.803,-2.17818
204.578,1286.19,970.662,10.143,2,9465,970.662,-2.17818
204.598,1287.55,972.021,9.51383,2,9467,972.021,-2.17818
204.619,1288.92,973.389,9.00663,2,9466,973.389,-2.17818
204.639,1290.2,974.673,8.56049,2,9466,974.673,-2.17818
204.66,1291.53,976.004,8.06375,2,9468,976.004,-2.17818
204.68,1292.56,977.033,7.46,2,9467,977.033,-2.17818
204.701,1293.58,978.053,6.95252,2,9467,978.053,-2.17818
204.721,1294.5,978.969,6.47585,2,9466,978.969,-2.17818
204.742,1295.29,979.762,5.92241,2,9466,979.762,-2.17818
204.762,1296.18,980.65,5.39984,2,9467,980.65,-2.17818
204.783,1296.86,981.33,5.03505,2,9466,981.33,-2.17818
204.803,1297.68,982.152,4.74178,2,9465,982.152,-2.17818
204.824,1298.53,983.002,4.50914,2,9466,983.002,-2.17818
204.844,1299.11,983.578,4.10186,2,9467,983.578,-2.17818
204.865,1299.62,984.089,3.82228,2,9467,984.089,-2.17818
204.885,1300.27,984.741,3.6242,2,9467,984.741,-2.17818
204.906,1301.07,985.534,3.5587,2,9465,985.534,-2.17818
204.926,1301.6,986.073,3.42131,2,9465,986.073,-2.17818
204.947,1302.17,986.64,3.24765,2,9467,986.64,-2.17818
204.967,1302.65,987.122,3.14044,2,9467,987.122,-2.17818
204.988,1303.24,987.708,3.01258,2,9466,987.708,-2.17818
205.008,1303.68,988.152,2.79247,2,9464,988.152,-2.17818
205.029,1304.16,988.625,2.7363,2,9466,988.625,-2.17818
205.049,1304.79,989.259,2.80305,2,9468,989.259,-2.17818
205.07,1305.29,989.76,2.72122,2,9468,989.76,-2.17818
205.09,1305.91,990.374,2.62405,2,9467,990.374,-2.17818
205.111,1306.52,990.989,2.66526,2,9464,990.989,-2.17818
205.131,1307.13,991.604,2.69107,2,9464,991.604,-2.17818
205.152,1307.86,992.332,2.82449,2,9464,992.332,-2.17818
205.172,1308.42,992.89,2.80925,2,9466,992.89,-2.17818
205.193,1308.96,993.429,2.86065,2,9467,993.429,-2.17818
205.213,1309.67,994.138,2.98895,2,9467,994.138,-2.17818
205.234,1310.26,994.734,2.96862,2,9466,994.734,-2.17818
205.254,1310.86,995.33,3.02004,2,9465,995.33,-2.17818
205.275,1311.43,995.897,2.99453,2,9466,995.897,-2.17818
205.295,1311.74,996.21,2.8305,2,9466,996.21,-2.17818
205.316,1312.02,996.493,2.65114,2,9468,996.493,-2.17818
205.336,1312.48,996.948,2.50259,2,9464,996.948,-2.17818
205.357,1312.95,997.42,2.45657,2,9466,997.42,-2.17818
205.377,1313.41,997.875,2.41053,2,9466,997.875,-2.17818
205.398,1313.82,998.291,2.25166,2,9466,998.291,-2.17818
205.418,1314.02,998.49,2.03634,2,9467,998.49,-2.17818
205.439,1314.22,998.689,1.82099,2,9466,998.689,-2.17818
205.459,1314.54,999.01,1.68772,2,9464,999.01,-2.17818
205.48,1314.84,999.313,1.68265,2,9467,999.313,-2.17818
205.5,1315.18,999.654,1.71346,2,9466,999.654,-2.17818
205.521,1315.59,1000.06,1.68789,2,9465,1000.06,-2.17818
205.542,1316.02,1000.49,1.66215,2,9467,1000.49,-2.17818
205.562,1316.18,1000.65,1.50296,2,9466,1000.65,-2.17818
205.583,1316.46,1000.93,1.43079,2,9466,1000.93,-2.17818
205.604,1316.68,1001.15,1.44046,2,9467,1001.15,-2.17818
205.624,1317.02,1001.49,1.51658,2,9468,1001.49,-2.17818
205.645,1317.5,1001.97,1.60285,2,9465,1001.97,-2.17818
205.665,1317.81,1002.28,1.60175,2,9465,1002.28,-2.17818
205.686,1318.27,1002.74,1.66647,2,9467,1002.74,-2.17818
205.707,1318.58,1003.05,1.6147,2,9468,1003.05,-2.17818
205.728,1318.97,1003.44,1.59293,2,9467,1003.44,-2.17818
205.748,1319.2,1003.67,1.62728,2,9467,1003.67,-2.17818
205.769,1319.47,1003.94,1.62157,2,9467,1003.94,-2.17818
205.79,1319.59,1004.06,1.56481,2,9463,1004.06,-2.17818
205.81,1319.86,1004.33,1.5285,2,9466,1004.33,-2.17818
205.831,1320.17,1004.64,1.43626,2,9465,1004.64,-2.17818
205.852,1320.2,1004.67,1.28819,2,9467,1004.67,-2.17818
205.872,1320.37,1004.84,1.13012,2,9467,1004.84,-2.17818
205.893,1320.4,1004.87,0.977212,2,9466,1004.87,-2.17818
205.914,1320.55,1005.02,0.84997,2,9467,1005.02,-2.17818
205.934,1320.41,1004.88,0.651464,2,9465,1005.02,-2.17818
205.955,1320.32,1004.79,0.458072,2,9466,1005.02,-2.17818
205.976,1320.44,1004.91,0.458088,2,9465,1005.02,-2.17818
205.996,1320.61,1005.08,0.402112,2,9466,1005.08,-2.17818
206.017,1320.55,1005.02,0.203606,2,9468,1005.08,-2.17818
206.038,1320.38,1004.85,0.096712,2,9466,1005.08,-2.17818
206.058,1320.41,1004.88,0.020359,2,9466,1005.08,-2.17818
206.079,1320.38,1004.85,-0.010183,2,9464,1005.08,-2.17818
206.1,1320.27,1004.74,-0.152696,2,9464,1005.08,-2.17818
206.12,1320.4,1004.87,-0.005153,2,9465,1005.08,-2.17818
206.141,1320.37,1004.84,0.025409,2,9465,1005.08,-2.17818
206.162,1320.54,1005.01,0.055894,2,9467,1005.08,-2.17818
206.183,1320.34,1004.81,-0.142469,2,9466,1005.08,-2.17818
206.203,1320.34,1004.81,-0.112042,2,9465,1005.08,-2.17818
206.224,1319.61,1004.07,-0.416408,2,9463,1005.08,-2.17818
206.245,1317.46,1001.93,-1.58256,4,9468,1005.08,-2.17818
206.266,1313.41,997.883,-3.73436,4,9469,1005.08,-3.73436
206.286,1307.37,991.841,-6.91244,8,9468,1005.08,-6.91244
206.307,1299.46,983.929,-11.2273,8,9488,1005.08,-11.2273
206.328,1289.48,973.95,-16.5607,8,9487,1005.08,-16.5607
206.349,1277.97,962.436,-22.8164,8,9478,1005.08,-22.8164
206.37,1264.26,948.731,-30.0405,8,9473,1005.08,-30.0405
206.39,1248.91,933.379,-38.2475,8,9476,1005.08,-38.2475
206.411,1231.51,915.983,-47.148,8,9475,1005.08,-47.148
206.432,1213.23,897.699,-55.7634,8,9475,1005.08,-55.7634
206.453,1194.66,879.127,-63.5128,8,9476,1005.08,-63.5128
206.474,1176.4,860.865,-70.0179,8,9477,1005.08,-70.0179
206.495,1158.37,842.841,-75.3839,8,9474,1005.08,-75.3839
206.516,1140.64,825.11,-79.4853,8,9475,1005.08,-79.4853
206.537,1123.25,807.716,-82.5873,8,9478,1005.08,-82.5873
206.557,1106.03,790.498,-84.4288,8,9474,1005.08,-84.4288
206.578,1089.29,773.755,-85.142,8,9476,1005.08,-85.142
206.599,1072.92,757.392,-84.5638,8,9476,1005.08,-85.142
206.62,1057.13,741.598,-83.2122,8,9476,1005.08,-85.142
206.641,1041.66,726.134,-81.5353,8,9475,1005.08,-85.142
206.661,1026.73,711.198,-79.7474,8,9476,1005.08,-85.142
206.682,1011.98,696.449,-77.9956,8,9474,1005.08,-85.142
206.703,997.556,682.025,-76.235,8,9477,1005.08,-85.142
206.724,983.538,668.007,-74.4396,8,9475,1005.08,-85.142
206.745,969.996,654.465,-72.4869,8,9475,1005.08,-85.142
206.766,956.746,641.215,-70.6338,8,9477,1005.08,-85.142
206.786,943.888,628.357,-68.7773,8,9477,1005.08,-85.142
206.807,931.457,615.926,-66.9994,8,9476,1005.08,-85.142
206.828,918.997,603.466,-65.4151,8,9476,1005.08,-85.142
206.849,907.024,591.493,-63.8552,8,9477,1005.08,-85.142
206.869,895.037,579.506,-62.4039,8,9477,1005.08,-85.142
206.89,883.31,567.779,-60.9897,8,9477,1005.08,-85.142
206.911,871.833,556.302,-59.6583,8,9475,1005.08,-85.142
206.932,860.452,544.921,-58.5268,8,9476,1005.08,-85.142
206.952,849.136,533.605,-57.5128,8,9474,1005.08,-85.142
206.973,837.959,522.428,-56.6306,8,9475,1005.08,-85.142
206.994,826.768,511.237,-55.9813,8,9476,1005.08,-85.142
207.015,815.777,500.246,-55.2058,8,9477,1005.08,-85.142
207.036,805.06,489.529,-54.5418,8,9476,1005.08,-85.142
207.056,794.416,478.885,-53.8294,8,9478,1005.08,-85.142
207.077,784.088,468.557,-53.0838,8,9477,1005.08,-85.142
207.098,773.887,458.356,-52.4015,8,9475,1005.08,-85.142
207.119,763.938,448.407,-51.6351,8,9477,1005.08,-85.142
207.139,754.259,438.728,-50.7596,8,9476,1005.08,-85.142
207.16,744.883,429.352,-49.7959,8,9477,1005.08,-85.142
207.181,735.678,420.147,-48.7331,8,9474,1005.08,-85.142
207.202,726.875,411.344,-47.5628,8,9477,1005.08,-85.142
207.222,718.16,402.629,-46.4919,8,9478,1005.08,-85.142
207.243,709.684,394.153,-45.3315,8,9478,1005.08,-85.142
207.264,701.482,385.951,-44.1942,8,9474,1005.08,-85.142
207.285,693.384,377.853,-43.0687,8,9475,1005.08,-85.142
207.306,685.64,370.109,-41.8892,8,9477,1005.08,-85.142
207.326,678.114,362.583,-40.7368,8,9476,1005.08,-85.142
207.347,670.95,355.419,-39.5539,8,9478,1005.08,-85.142
207.368,663.702,348.171,-38.5071,8,9477,1005.08,-85.142
207.389,656.824,341.293,-37.4776,8,9477,1005.08,-85.142
207.409,650.056,334.525,-36.4357,8,9475,1005.08,-85.142
207.43,643.497,327.966,-35.4104,8,9479,1005.08,-85.142
207.451,637.164,321.633,-34.4104,8,9476,1005.08,-85.142
207.472,630.878,315.347,-33.441,8,9474,1005.08,-85.142
207.492,624.906,309.375,-32.4929,8,9477,1005.08,-85.142
207.513,618.858,303.327,-31.7026,8,9473,1005.08,-85.142
207.534,612.929,297.398,-31.0421,8,9475,1005.08,-85.142
207.555,607.011,291.48,-30.3304,8,9476,1005.08,-85.142
207.576,601.389,285.858,-29.6584,8,9474,1005.08,-85.142
207.596,595.769,280.238,-29.0443,8,9476,1005.08,-85.142
207.617,590.241,274.71,-28.4929,8,9477,1005.08,-85.142
207.638,584.927,269.396,-27.9476,8,9473,1005.08,-85.142
207.659,579.73,264.199,-27.3652,8,9475,1005.08,-85.142
207.679,574.545,259.014,-26.9443,8,9476,1005.08,-85.142
207.7,569.441,253.91,-26.4394,8,9476,1005.08,-85.142
207.721,564.551,249.02,-25.8833,8,9479,1005.08,-85.142
207.742,559.795,244.264,-25.2617,8,9474,1005.08,-85.142
207.762,555.138,239.607,-24.7451,8,9474,1005.08,-85.142
207.783,550.562,235.031,-24.1866,8,9476,1005.08,-85.142
207.804,546.076,230.545,-23.6289,8,9479,1005.08,-85.142
207.825,541.715,226.184,-23.119,8,9477,1005.08,-85.142
207.845,537.452,221.921,-22.6192,8,9473,1005.08,-85.142
207.866,533.13,217.599,-22.1574,8,9480,1005.08,-85.142
207.887,529.01,213.48,-21.6304,8,9477,1005.08,-85.142
207.908,524.945,209.414,-21.189,8,9476,1005.08,-85.142
207.929,520.926,205.395,-20.7949,8,9477,1005.08,-85.142
207.949,517.083,201.552,-20.3594,8,9479,1005.08,-85.142
207.97,513.302,197.771,-19.9338,8,9478,1005.08,-85.142
207.991,509.532,194.001,-19.5509,8,9476,1005.08,-85.142
208.012,505.86,190.329,-19.1825,8,9475,1005.08,-85.142
208.032,502.241,186.71,-18.8377,8,9473,1005.08,-85.142
208.053,498.702,183.171,-18.4187,8,9473,1005.08,-85.142
208.074,495.226,179.695,-18.0749,8,9475,1005.08,-85.142
208.095,491.707,176.176,-17.7827,8,9478,1005.08,-85.142
208.116,488.05,172.519,-17.5889,8,9475,1005.08,-85.142
208.136,484.368,168.837,-17.5026,8,9478,1005.08,-85.142
208.157,480.47,164.939,-17.5658,8,9476,1005.08,-85.142
208.178,476.625,161.094,-17.6059,8,9478,1005.08,-85.142
208.199,472.651,157.12,-17.7673,8,9477,1005.08,-85.142
208.219,468.679,153.148,-17.9567,8,9476,1005.08,-85.142
208.24,464.681,149.15,-18.2019,8,9475,1005.08,-85.142
208.261,460.485,144.954,-18.587,8,9477,1005.08,-85.142
208.282,456.343,140.812,-18.9205,8,9475,1005.08,-85.142
208.302,452.176,136.645,-19.1932,8,9475,1005.08,-85.142
208.323,448.159,132.628,-19.3728,8,9480,1005.08,-85.142
208.344,444.143,128.612,-19.4354,8,9476,1005.08,-85.142
208.365,440.286,124.755,-19.4422,8,9476,1005.08,-85.142
208.385,436.351,120.82,-19.4211,8,9475,1005.08,-85.142
208.406,432.652,117.121,-19.2747,8,9477,1005.08,-85.142
208.427,429.059,113.528,-19.0586,8,9476,1005.08,-85.142
208.448,425.545,110.014,-18.6937,8,9476,1005.08,-85.142
208.469,422.153,106.622,-18.292,8,9477,1005.08,-85.142
208.489,418.971,103.44,-17.7653,8,9477,1005.08,-85.142
208.51,415.79,100.259,-17.318,8,9476,1005.08,-85.142
208.531,412.653,97.1219,-16.8479,8,9477,1005.08,-85.142
208.551,409.699,94.168,-16.365,8,9473,1005.08,-85.142
208.572,406.806,91.2754,-15.8087,8,9476,1005.08,-85.142
208.593,404.019,88.4877,-15.3232,8,9476,1005.08,-85.142
208.613,401.353,85.8217,-14.8293,8,9475,1005.08,-85.142
208.634,398.67,83.1392,-14.3874,8,9477,1005.08,-85.142
208.655,396.058,80.5266,-13.9742,8,9478,1005.08,-85.142
208.676,393.575,78.0443,-13.6037,8,9479,1005.08,-85.142
208.696,391.067,75.5365,-13.2476,8,9476,1005.08,-85.142
208.717,388.759,73.2283,-12.8088,8,9476,1005.08,-85.142
208.738,386.581,71.0502,-12.398,8,9476,1005.08,-85.142
208.758,384.412,68.8813,-12.0145,8,9474,1005.08,-85.142
208.779,382.261,66.7302,-11.6769,8,9475,1005.08,-85.142
208.8,380.24,64.709,-11.3342,8,9476,1005.08,-85.142
208.82,378.245,62.7141,-10.9678,8,9480,1005.08,-85.142
208.841,376.294,60.7628,-10.6148,8,9474,1005.08,-85.142
208.862,374.455,58.9241,-10.2708,8,9475,1005.08,-85.142
208.882,372.617,57.0857,-9.91232,8,9476,1005.08,-85.142
208.903,370.761,55.2304,-9.66994,8,9476,1005.08,-85.142
208.923,368.932,53.4013,-9.48331,8,9478,1005.08,-85.142
208.944,367.078,51.5466,-9.31573,8,9476,1005.08,-85.142
208.965,365.447,49.9165,-9.03726,8,9476,1005.08,-85.142
208.985,363.921,48.3901,-8.77319,8,9473,1005.08,-85.142
209.006,362.335,46.8036,-8.55598,8,9477,1005.08,-85.142
209.026,360.852,45.3207,-8.30659,8,9478,1005.08,-85.142
209.047,359.369,43.8381,-8.11803,8,9476,1005.08,-85.142
209.068,357.981,42.4504,-7.87861,8,9478,1005.08,-85.142
209.088,356.577,41.0458,-7.63917,8,9475,1005.08,-85.142
209.109,355.293,39.762,-7.34834,8,9475,1005.08,-85.142
209.129,354.018,38.487,-7.03854,8,9476,1005.08,-85.142
209.15,352.924,37.393,-6.75169,8,9475,1005.08,-85.142
209.171,351.649,36.1183,-6.61773,8,9474,1005.08,-85.142
209.191,350.4,34.8695,-6.43691,8,9476,1005.08,-85.142
209.212,349.238,33.707,-6.2651,8,9475,1005.08,-85.142
209.232,347.998,32.4672,-6.13479,8,9478,1005.08,-85.142
209.253,346.913,31.3824,-5.97169,8,9477,1005.08,-85.142
209.274,345.854,30.3235,-5.78516,8,9477,1005.08,-85.142
209.294,344.761,29.2304,-5.68229,8,9474,1005.08,-85.142
209.315,343.746,28.2149,-5.54234,8,9475,1005.08,-85.142
209.335,342.748,27.2167,-5.49069,8,9476,1005.08,-85.142
209.356,341.698,26.1669,-5.36933,8,9476,1005.08,-85.142
209.376,340.777,25.2462,-5.19226,8,9479,1005.08,-85.142
209.397,339.882,24.3515,-5.04781,8,9479,1005.08,-85.142
209.418,339.039,23.5084,-4.83369,8,9477,1005.08,-85.142
209.438,338.171,22.6397,-4.71715,8,9476,1005.08,-85.142
209.459,337.379,21.8484,-4.57276,8,9475,1005.08,-85.142
209.48,336.562,21.0312,-4.42383,8,9477,1005.08,-85.142
209.5,335.797,20.2659,-4.28879,8,9475,1005.08,-85.142
209.521,334.98,19.4491,-4.19092,8,9477,1005.08,-85.142
209.541,334.344,18.8128,-3.96778,8,9477,1005.08,-85.142
209.562,333.63,18.0992,-3.85608,8,9475,1005.08,-85.142
209.582,332.994,17.463,-3.71657,8,9474,1005.08,-85.142
209.603,332.306,16.7752,-3.63278,8,9474,1005.08,-85.142
